Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-07-11T03:00:00.000000,Italy,Italy,IT,233.59,309.31,46.52,37.59,,false,""
2024-07-11T04:00:00.000000,Italy,Italy,IT,237.58,314.47,44.99,37.75,,false,""
2024-07-11T05:00:00.000000,Italy,Italy,IT,223.14,297.07,48.02,41.16,,false,""
2024-07-11T06:00:00.000000,Italy,Italy,IT,201.2,270.63,52.95,45.95,,false,""
2024-07-11T07:00:00.000000,Italy,Italy,IT,190.9,258.57,55.48,49.55,,false,""
2024-07-11T08:00:00.000000,Italy,Italy,IT,179.8,245.24,58.26,52.75,,false,""
2024-07-11T09:00:00.000000,Italy,Italy,IT,169.69,233.31,60.45,54.83,,false,""
2024-07-11T10:00:00.000000,Italy,Italy,IT,165.18,228.24,61.32,56.03,,false,""
2024-07-11T11:00:00.000000,Italy,Italy,IT,161.4,223.13,62.33,57.29,,false,""
2024-07-11T12:00:00.000000,Italy,Italy,IT,166.47,229.17,61.05,56.27,,false,""
2024-07-11T13:00:00.000000,Italy,Italy,IT,173.5,237.89,59.28,54.25,,false,""
2024-07-11T14:00:00.000000,Italy,Italy,IT,187.44,254.58,55.84,50.73,,false,""
2024-07-11T15:00:00.000000,Italy,Italy,IT,204.49,275.42,51.56,46.3,,false,""
2024-07-11T16:00:00.000000,Italy,Italy,IT,233.68,310.39,44.41,39.47,,false,""
2024-07-11T17:00:00.000000,Italy,Italy,IT,242.07,318.91,42.49,36.29,,false,""
2024-07-11T18:00:00.000000,Italy,Italy,IT,252.88,331.69,39.93,33.67,,false,""
2024-07-11T19:00:00.000000,Italy,Italy,IT,256.94,337.12,39.07,32.69,,false,""
2024-07-11T20:00:00.000000,Italy,Italy,IT,256.69,338.32,39.04,32.62,,false,""
2024-07-11T21:00:00.000000,Italy,Italy,IT,253.98,335.97,39.6,32.95,,false,""
2024-07-11T22:00:00.000000,Italy,Italy,IT,242.17,321.55,42.69,34.61,,false,""
2024-07-11T23:00:00.000000,Italy,Italy,IT,231.05,307.63,45.73,36.39,,false,""
2024-07-12T00:00:00.000000,Italy,Italy,IT,225.42,299.86,47.84,37.71,,false,""
2024-07-12T01:00:00.000000,Italy,Italy,IT,220.16,293.19,49.23,38.84,,false,""
2024-07-12T02:00:00.000000,Italy,Italy,IT,219.79,292.86,49.2,38.51,,false,""
2024-07-12T03:00:00.000000,Italy,Italy,IT,224.63,298.31,48.18,38.28,,false,""
2024-07-12T04:00:00.000000,Italy,Italy,IT,233.33,310.1,45.1,37.12,,false,""
2024-07-12T05:00:00.000000,Italy,Italy,IT,234.71,312.02,44.43,38.52,,false,""
2024-07-12T06:00:00.000000,Italy,Italy,IT,219.71,293.31,48.15,42.48,,false,""
2024-07-12T07:00:00.000000,Italy,Italy,IT,206.54,276.92,51.67,46.14,,false,""
2024-07-12T08:00:00.000000,Italy,Italy,IT,196.73,265.31,54.16,48.85,,false,""
2024-07-12T09:00:00.000000,Italy,Italy,IT,189.46,257.03,55.77,50.88,,false,""
2024-07-12T10:00:00.000000,Italy,Italy,IT,175.37,239.51,59.32,54.11,,false,""
2024-07-12T11:00:00.000000,Italy,Italy,IT,173.07,236.66,59.79,54.5,,false,""
2024-07-12T12:00:00.000000,Italy,Italy,IT,175.09,239.28,59.12,54.1,,false,""
2024-07-12T13:00:00.000000,Italy,Italy,IT,181.7,247.42,57.36,52.18,,false,""
2024-07-12T14:00:00.000000,Italy,Italy,IT,187.16,253.89,55.89,50.35,,false,""
2024-07-12T15:00:00.000000,Italy,Italy,IT,200.12,269.58,52.58,46.7,,false,""
2024-07-12T16:00:00.000000,Italy,Italy,IT,220.06,293.81,47.63,41.5,,false,""
2024-07-12T17:00:00.000000,Italy,Italy,IT,237.39,313.59,43.87,37.31,,false,""
2024-07-12T18:00:00.000000,Italy,Italy,IT,247.92,325.24,41.91,35.09,,false,""
2024-07-12T19:00:00.000000,Italy,Italy,IT,247.04,324.75,42.16,34.85,,false,""
2024-07-12T20:00:00.000000,Italy,Italy,IT,242.61,320.42,42.85,35.46,,false,""
2024-07-12T21:00:00.000000,Italy,Italy,IT,233.74,309.44,45.21,37.29,,false,""
2024-07-12T22:00:00.000000,Italy,Italy,IT,209.32,279.08,51.5,41.88,,false,""
2024-07-12T23:00:00.000000,Italy,Italy,IT,196.5,263.34,54.58,43.84,,false,""
2024-07-13T00:00:00.000000,Italy,Italy,IT,192.5,257.51,56.27,45.07,,false,""
2024-07-13T01:00:00.000000,Italy,Italy,IT,185.96,249.94,57.94,46.26,,false,""
2024-07-13T02:00:00.000000,Italy,Italy,IT,183.34,246.68,58.72,46.42,,false,""
2024-07-13T03:00:00.000000,Italy,Italy,IT,185.35,249.1,58.26,45.92,,false,""
2024-07-13T04:00:00.000000,Italy,Italy,IT,178.28,240.08,60.0,47.85,,false,""
2024-07-13T05:00:00.000000,Italy,Italy,IT,164.61,223.5,63.33,51.88,,false,""
2024-07-13T06:00:00.000000,Italy,Italy,IT,147.0,202.15,67.62,57.83,,false,""
2024-07-13T07:00:00.000000,Italy,Italy,IT,133.68,185.63,71.09,63.41,,false,""
2024-07-13T08:00:00.000000,Italy,Italy,IT,118.88,168.57,74.54,67.7,,false,""
2024-07-13T09:00:00.000000,Italy,Italy,IT,107.44,156.16,76.89,70.84,,false,""
2024-07-13T10:00:00.000000,Italy,Italy,IT,100.37,148.38,78.1,72.72,,false,""
2024-07-13T11:00:00.000000,Italy,Italy,IT,95.69,142.56,79.08,74.2,,false,""
2024-07-13T12:00:00.000000,Italy,Italy,IT,98.45,145.52,78.35,73.62,,false,""
2024-07-13T13:00:00.000000,Italy,Italy,IT,104.07,152.26,76.89,71.46,,false,""
2024-07-13T14:00:00.000000,Italy,Italy,IT,120.26,171.12,73.06,67.02,,false,""
2024-07-13T15:00:00.000000,Italy,Italy,IT,142.46,197.97,67.49,60.21,,false,""
2024-07-13T16:00:00.000000,Italy,Italy,IT,165.77,225.92,61.58,53.56,,false,""
2024-07-13T17:00:00.000000,Italy,Italy,IT,189.06,253.21,56.12,48.07,,false,""
2024-07-13T18:00:00.000000,Italy,Italy,IT,208.72,275.36,51.87,44.2,,false,""
2024-07-13T19:00:00.000000,Italy,Italy,IT,209.69,277.14,51.88,43.27,,false,""
2024-07-13T20:00:00.000000,Italy,Italy,IT,213.63,283.17,50.93,42.26,,false,""
2024-07-13T21:00:00.000000,Italy,Italy,IT,205.65,274.11,52.68,43.57,,false,""
2024-07-13T22:00:00.000000,Italy,Italy,IT,193.07,258.6,56.2,46.32,,false,""
2024-07-13T23:00:00.000000,Italy,Italy,IT,183.28,246.02,59.14,47.95,,false,""
2024-07-14T00:00:00.000000,Italy,Italy,IT,180.62,242.19,60.22,48.26,,false,""
2024-07-14T01:00:00.000000,Italy,Italy,IT,176.9,237.97,61.22,48.38,,false,""
2024-07-14T02:00:00.000000,Italy,Italy,IT,173.0,232.77,62.52,48.95,,false,""
2024-07-14T03:00:00.000000,Italy,Italy,IT,173.32,233.14,62.56,48.43,,false,""
2024-07-14T04:00:00.000000,Italy,Italy,IT,169.71,228.73,63.41,49.54,,false,""
2024-07-14T05:00:00.000000,Italy,Italy,IT,156.17,212.83,66.25,55.12,,false,""
2024-07-14T06:00:00.000000,Italy,Italy,IT,131.15,182.29,72.19,64.06,,false,""
2024-07-14T07:00:00.000000,Italy,Italy,IT,119.11,168.77,74.77,69.74,,false,""
2024-07-14T08:00:00.000000,Italy,Italy,IT,101.67,148.97,78.2,74.84,,false,""
2024-07-14T09:00:00.000000,Italy,Italy,IT,97.58,143.89,78.9,76.62,,false,""
2024-07-14T10:00:00.000000,Italy,Italy,IT,95.53,141.24,79.47,77.89,,false,""
2024-07-14T11:00:00.000000,Italy,Italy,IT,90.92,135.85,80.39,78.68,,false,""
2024-07-14T12:00:00.000000,Italy,Italy,IT,96.34,142.22,79.15,77.11,,false,""
2024-07-14T13:00:00.000000,Italy,Italy,IT,104.63,152.0,77.17,74.63,,false,""
2024-07-14T14:00:00.000000,Italy,Italy,IT,116.47,167.03,74.27,69.92,,false,""
2024-07-14T15:00:00.000000,Italy,Italy,IT,143.24,198.53,67.68,61.28,,false,""
2024-07-14T16:00:00.000000,Italy,Italy,IT,171.78,232.39,60.47,52.52,,false,""
2024-07-14T17:00:00.000000,Italy,Italy,IT,198.07,264.16,53.94,45.67,,false,""
2024-07-14T18:00:00.000000,Italy,Italy,IT,214.01,281.81,50.58,42.18,,false,""
2024-07-14T19:00:00.000000,Italy,Italy,IT,217.4,285.21,49.93,41.53,,false,""
2024-07-14T20:00:00.000000,Italy,Italy,IT,222.6,293.2,48.56,40.14,,false,""
2024-07-14T21:00:00.000000,Italy,Italy,IT,221.28,293.35,48.82,39.8,,false,""
2024-07-14T22:00:00.000000,Italy,Italy,IT,211.49,281.71,51.25,41.23,,false,""
2024-07-14T23:00:00.000000,Italy,Italy,IT,203.34,271.86,53.32,42.42,,false,""
2024-07-15T00:00:00.000000,Italy,Italy,IT,199.58,266.56,54.72,42.61,,false,""
2024-07-15T01:00:00.000000,Italy,Italy,IT,194.39,260.06,56.23,43.69,,false,""
2024-07-15T02:00:00.000000,Italy,Italy,IT,192.99,258.33,56.58,44.44,,false,""
2024-07-15T03:00:00.000000,Italy,Italy,IT,197.88,264.88,54.7,43.89,,false,""
2024-07-15T04:00:00.000000,Italy,Italy,IT,206.16,275.64,52.21,42.77,,false,""
2024-07-15T05:00:00.000000,Italy,Italy,IT,203.86,272.14,52.81,45.06,,false,""
2024-07-15T06:00:00.000000,Italy,Italy,IT,186.99,250.35,56.99,49.7,,false,""
2024-07-15T07:00:00.000000,Italy,Italy,IT,174.73,236.0,60.23,53.84,,false,""
2024-07-15T08:00:00.000000,Italy,Italy,IT,164.25,224.52,62.6,57.13,,false,""
2024-07-15T09:00:00.000000,Italy,Italy,IT,159.47,219.11,63.75,58.77,,false,""
2024-07-15T10:00:00.000000,Italy,Italy,IT,154.85,213.65,65.01,60.19,,false,""
2024-07-15T11:00:00.000000,Italy,Italy,IT,153.54,211.84,65.27,60.22,,false,""
2024-07-15T12:00:00.000000,Italy,Italy,IT,157.46,216.72,64.19,58.85,,false,""
2024-07-15T13:00:00.000000,Italy,Italy,IT,161.66,221.92,62.79,57.58,,false,""
2024-07-15T14:00:00.000000,Italy,Italy,IT,175.06,238.61,59.12,53.97,,false,""
2024-07-15T15:00:00.000000,Italy,Italy,IT,192.48,259.49,54.89,49.38,,false,""
2024-07-15T16:00:00.000000,Italy,Italy,IT,213.96,284.25,49.74,43.94,,false,""
2024-07-15T17:00:00.000000,Italy,Italy,IT,236.37,310.7,44.65,38.41,,false,""
2024-07-15T18:00:00.000000,Italy,Italy,IT,247.33,323.39,42.14,35.46,,false,""
2024-07-15T19:00:00.000000,Italy,Italy,IT,248.01,324.9,42.13,34.71,,false,""
2024-07-15T20:00:00.000000,Italy,Italy,IT,243.26,320.5,43.28,35.6,,false,""
2024-07-15T21:00:00.000000,Italy,Italy,IT,241.64,319.39,43.59,35.24,,false,""
2024-07-15T22:00:00.000000,Italy,Italy,IT,238.98,316.45,44.34,35.51,,false,""
2024-07-15T23:00:00.000000,Italy,Italy,IT,232.33,308.03,46.21,36.31,,false,""
2024-07-16T00:00:00.000000,Italy,Italy,IT,222.05,294.46,49.1,37.83,,false,""
2024-07-16T01:00:00.000000,Italy,Italy,IT,220.5,292.47,49.53,38.28,,false,""
2024-07-16T02:00:00.000000,Italy,Italy,IT,219.23,290.9,49.75,38.45,,false,""
2024-07-16T03:00:00.000000,Italy,Italy,IT,224.1,296.71,48.66,37.98,,false,""
2024-07-16T04:00:00.000000,Italy,Italy,IT,225.14,299.04,47.64,37.99,,false,""
2024-07-16T05:00:00.000000,Italy,Italy,IT,211.22,282.23,50.77,42.54,,false,""
2024-07-16T06:00:00.000000,Italy,Italy,IT,194.44,261.36,54.73,47.49,,false,""
2024-07-16T07:00:00.000000,Italy,Italy,IT,185.53,250.29,57.33,50.81,,false,""
2024-07-16T08:00:00.000000,Italy,Italy,IT,174.4,236.71,60.11,53.93,,false,""
2024-07-16T09:00:00.000000,Italy,Italy,IT,164.67,225.14,62.42,56.67,,false,""
2024-07-16T10:00:00.000000,Italy,Italy,IT,156.23,214.95,64.43,58.71,,false,""
2024-07-16T11:00:00.000000,Italy,Italy,IT,153.77,212.62,64.78,59.32,,false,""
2024-07-16T12:00:00.000000,Italy,Italy,IT,160.1,220.45,63.08,58.05,,false,""
2024-07-16T13:00:00.000000,Italy,Italy,IT,169.04,231.67,60.67,55.55,,false,""
2024-07-16T14:00:00.000000,Italy,Italy,IT,180.8,245.63,57.83,52.63,,false,""
2024-07-16T15:00:00.000000,Italy,Italy,IT,200.05,269.16,53.3,47.89,,false,""
2024-07-16T16:00:00.000000,Italy,Italy,IT,220.96,294.21,48.1,42.2,,false,""
2024-07-16T17:00:00.000000,Italy,Italy,IT,241.11,317.44,43.32,36.89,,false,""
2024-07-16T18:00:00.000000,Italy,Italy,IT,248.9,326.37,41.78,34.9,,false,""
2024-07-16T19:00:00.000000,Italy,Italy,IT,254.98,334.4,40.43,33.78,,false,""
2024-07-16T20:00:00.000000,Italy,Italy,IT,255.95,336.68,40.03,33.49,,false,""
2024-07-16T21:00:00.000000,Italy,Italy,IT,253.92,334.64,40.67,33.64,,false,""
2024-07-16T22:00:00.000000,Italy,Italy,IT,232.37,307.69,46.12,37.54,,false,""
2024-07-16T23:00:00.000000,Italy,Italy,IT,222.18,295.2,48.71,38.62,,false,""
2024-07-17T00:00:00.000000,Italy,Italy,IT,222.94,296.21,49.02,38.37,,false,""
2024-07-17T01:00:00.000000,Italy,Italy,IT,227.51,301.62,48.06,37.71,,false,""
2024-07-17T02:00:00.000000,Italy,Italy,IT,224.56,297.87,48.37,38.0,,false,""
2024-07-17T03:00:00.000000,Italy,Italy,IT,224.7,298.11,48.22,38.39,,false,""
2024-07-17T04:00:00.000000,Italy,Italy,IT,226.67,301.39,46.94,38.26,,false,""
2024-07-17T05:00:00.000000,Italy,Italy,IT,216.62,288.97,49.31,41.18,,false,""
2024-07-17T06:00:00.000000,Italy,Italy,IT,199.21,267.6,53.49,46.07,,false,""
2024-07-17T07:00:00.000000,Italy,Italy,IT,192.24,259.22,55.26,49.07,,false,""
2024-07-17T08:00:00.000000,Italy,Italy,IT,184.42,249.7,57.34,51.84,,false,""
2024-07-17T09:00:00.000000,Italy,Italy,IT,173.12,235.92,60.15,54.75,,false,""
2024-07-17T10:00:00.000000,Italy,Italy,IT,165.27,226.46,62.04,56.25,,false,""
2024-07-17T11:00:00.000000,Italy,Italy,IT,168.15,229.89,61.36,55.84,,false,""
2024-07-17T12:00:00.000000,Italy,Italy,IT,169.28,231.16,61.12,55.41,,false,""
2024-07-17T13:00:00.000000,Italy,Italy,IT,180.2,244.68,58.16,52.85,,false,""
2024-07-17T14:00:00.000000,Italy,Italy,IT,189.92,256.93,55.44,50.1,,false,""
2024-07-17T15:00:00.000000,Italy,Italy,IT,204.28,274.25,51.92,46.5,,false,""
2024-07-17T16:00:00.000000,Italy,Italy,IT,223.45,296.5,47.27,41.19,,false,""
2024-07-17T17:00:00.000000,Italy,Italy,IT,239.6,313.56,43.68,37.35,,false,""
2024-07-17T18:00:00.000000,Italy,Italy,IT,250.06,325.89,41.29,34.73,,false,""
2024-07-17T19:00:00.000000,Italy,Italy,IT,254.34,332.39,40.35,33.66,,false,""
2024-07-17T20:00:00.000000,Italy,Italy,IT,260.85,341.5,38.96,32.14,,false,""
2024-07-17T21:00:00.000000,Italy,Italy,IT,262.98,344.88,38.56,31.78,,false,""
2024-07-17T22:00:00.000000,Italy,Italy,IT,240.8,317.32,44.53,35.36,,false,""
2024-07-17T23:00:00.000000,Italy,Italy,IT,232.01,306.37,46.83,36.2,,false,""
2024-07-18T00:00:00.000000,Italy,Italy,IT,224.82,297.26,48.74,37.43,,false,""
2024-07-18T01:00:00.000000,Italy,Italy,IT,225.82,299.16,48.58,36.92,,false,""
2024-07-18T02:00:00.000000,Italy,Italy,IT,225.72,298.83,48.82,37.34,,false,""
2024-07-18T03:00:00.000000,Italy,Italy,IT,224.98,297.87,48.9,37.75,,false,""
2024-07-18T04:00:00.000000,Italy,Italy,IT,232.61,307.49,46.61,37.31,,false,""
2024-07-18T05:00:00.000000,Italy,Italy,IT,228.92,303.33,47.03,39.64,,false,""
2024-07-18T06:00:00.000000,Italy,Italy,IT,209.59,279.38,51.77,45.04,,false,""
2024-07-18T07:00:00.000000,Italy,Italy,IT,196.44,263.31,55.25,48.83,,false,""
2024-07-18T08:00:00.000000,Italy,Italy,IT,184.93,249.12,58.12,52.14,,false,""
2024-07-18T09:00:00.000000,Italy,Italy,IT,175.75,238.5,60.09,54.52,,false,""
2024-07-18T10:00:00.000000,Italy,Italy,IT,170.96,232.97,61.19,56.07,,false,""
2024-07-18T11:00:00.000000,Italy,Italy,IT,171.01,233.58,61.02,56.12,,false,""
2024-07-18T12:00:00.000000,Italy,Italy,IT,172.43,235.26,60.53,55.6,,false,""
2024-07-18T13:00:00.000000,Italy,Italy,IT,178.49,242.4,58.7,53.6,,false,""
2024-07-18T14:00:00.000000,Italy,Italy,IT,186.07,251.39,56.75,51.17,,false,""
2024-07-18T15:00:00.000000,Italy,Italy,IT,204.73,274.84,51.93,46.47,,false,""
2024-07-18T16:00:00.000000,Italy,Italy,IT,225.43,299.99,46.88,40.94,,false,""
2024-07-18T17:00:00.000000,Italy,Italy,IT,240.76,315.35,43.57,37.18,,false,""
2024-07-18T18:00:00.000000,Italy,Italy,IT,247.86,324.4,42.01,35.11,,false,""
2024-07-18T19:00:00.000000,Italy,Italy,IT,252.99,331.12,40.73,33.81,,false,""
2024-07-18T20:00:00.000000,Italy,Italy,IT,257.24,338.2,39.92,33.16,,false,""
2024-07-18T21:00:00.000000,Italy,Italy,IT,254.99,335.98,40.45,33.0,,false,""
2024-07-18T22:00:00.000000,Italy,Italy,IT,240.39,317.86,44.53,35.58,,false,""
2024-07-18T23:00:00.000000,Italy,Italy,IT,234.67,309.95,46.49,36.39,,false,""
2024-07-19T00:00:00.000000,Italy,Italy,IT,222.72,294.65,49.75,38.48,,false,""
2024-07-19T01:00:00.000000,Italy,Italy,IT,218.16,288.9,51.02,39.55,,false,""
2024-07-19T02:00:00.000000,Italy,Italy,IT,222.12,293.96,50.17,38.96,,false,""
2024-07-19T03:00:00.000000,Italy,Italy,IT,223.48,295.74,49.76,38.58,,false,""
2024-07-19T04:00:00.000000,Italy,Italy,IT,225.49,298.46,48.65,39.3,,false,""
2024-07-19T05:00:00.000000,Italy,Italy,IT,215.3,286.53,50.5,42.39,,false,""
2024-07-19T06:00:00.000000,Italy,Italy,IT,201.07,269.21,53.66,46.76,,false,""
2024-07-19T07:00:00.000000,Italy,Italy,IT,192.01,258.64,55.77,50.04,,false,""
2024-07-19T08:00:00.000000,Italy,Italy,IT,184.72,250.15,57.59,52.29,,false,""
2024-07-19T09:00:00.000000,Italy,Italy,IT,181.5,246.34,58.39,53.36,,false,""
2024-07-19T10:00:00.000000,Italy,Italy,IT,178.52,242.81,59.09,54.46,,false,""
2024-07-19T11:00:00.000000,Italy,Italy,IT,175.09,238.91,59.96,55.41,,false,""
2024-07-19T12:00:00.000000,Italy,Italy,IT,179.49,244.16,58.99,54.59,,false,""
2024-07-19T13:00:00.000000,Italy,Italy,IT,186.37,252.88,57.0,52.15,,false,""
2024-07-19T14:00:00.000000,Italy,Italy,IT,203.16,273.43,52.72,47.55,,false,""
2024-07-19T15:00:00.000000,Italy,Italy,IT,216.63,289.6,49.28,43.63,,false,""
2024-07-19T16:00:00.000000,Italy,Italy,IT,225.36,299.27,47.31,40.56,,false,""
2024-07-19T17:00:00.000000,Italy,Italy,IT,241.07,317.3,43.92,36.98,,false,""
2024-07-19T18:00:00.000000,Italy,Italy,IT,251.71,329.8,41.63,34.67,,false,""
2024-07-19T19:00:00.000000,Italy,Italy,IT,253.24,331.94,41.37,33.88,,false,""
2024-07-19T20:00:00.000000,Italy,Italy,IT,257.93,339.68,40.14,32.52,,false,""
2024-07-19T21:00:00.000000,Italy,Italy,IT,252.2,332.52,41.93,33.64,,false,""
2024-07-19T22:00:00.000000,Italy,Italy,IT,241.35,319.18,44.82,36.32,,false,""
2024-07-19T23:00:00.000000,Italy,Italy,IT,229.04,303.1,48.53,38.55,,false,""
2024-07-20T00:00:00.000000,Italy,Italy,IT,227.2,300.13,49.76,39.07,,false,""
2024-07-20T01:00:00.000000,Italy,Italy,IT,223.9,295.68,50.88,40.28,,false,""
2024-07-20T02:00:00.000000,Italy,Italy,IT,217.02,287.04,52.77,41.94,,false,""
2024-07-20T03:00:00.000000,Italy,Italy,IT,215.1,284.45,53.33,42.73,,false,""
2024-07-20T04:00:00.000000,Italy,Italy,IT,207.44,275.36,54.78,44.46,,false,""
2024-07-20T05:00:00.000000,Italy,Italy,IT,193.55,258.69,57.92,47.76,,false,""
2024-07-20T06:00:00.000000,Italy,Italy,IT,174.94,236.32,62.09,53.45,,false,""
2024-07-20T07:00:00.000000,Italy,Italy,IT,153.47,210.62,67.01,59.38,,false,""
2024-07-20T08:00:00.000000,Italy,Italy,IT,132.59,185.34,71.85,64.34,,false,""
2024-07-20T09:00:00.000000,Italy,Italy,IT,114.49,163.52,76.29,69.32,,false,""
2024-07-20T10:00:00.000000,Italy,Italy,IT,113.77,163.27,76.33,70.51,,false,""
2024-07-20T11:00:00.000000,Italy,Italy,IT,114.33,163.56,76.46,71.48,,false,""
2024-07-20T12:00:00.000000,Italy,Italy,IT,112.29,161.58,76.61,71.58,,false,""
2024-07-20T13:00:00.000000,Italy,Italy,IT,113.25,163.05,76.11,69.9,,false,""
2024-07-20T14:00:00.000000,Italy,Italy,IT,131.06,185.01,71.39,64.57,,false,""
2024-07-20T15:00:00.000000,Italy,Italy,IT,160.79,221.42,64.11,56.96,,false,""
2024-07-20T16:00:00.000000,Italy,Italy,IT,197.94,266.6,54.99,48.21,,false,""
2024-07-20T17:00:00.000000,Italy,Italy,IT,228.75,302.82,47.68,41.25,,false,""
2024-07-20T18:00:00.000000,Italy,Italy,IT,239.83,315.64,45.32,38.88,,false,""
2024-07-20T19:00:00.000000,Italy,Italy,IT,241.42,319.08,44.93,37.38,,false,""
2024-07-20T20:00:00.000000,Italy,Italy,IT,241.87,320.66,44.82,36.99,,false,""
2024-07-20T21:00:00.000000,Italy,Italy,IT,240.36,319.31,45.12,36.7,,false,""
2024-07-20T22:00:00.000000,Italy,Italy,IT,219.63,292.84,49.81,39.87,,false,""
2024-07-20T23:00:00.000000,Italy,Italy,IT,203.44,271.53,54.44,42.79,,false,""
2024-07-21T00:00:00.000000,Italy,Italy,IT,200.94,268.3,55.43,44.03,,false,""
2024-07-21T01:00:00.000000,Italy,Italy,IT,200.81,268.6,55.71,43.88,,false,""
2024-07-21T02:00:00.000000,Italy,Italy,IT,196.9,263.36,56.89,43.98,,false,""
2024-07-21T03:00:00.000000,Italy,Italy,IT,197.62,264.01,56.86,44.2,,false,""
2024-07-21T04:00:00.000000,Italy,Italy,IT,183.85,248.3,59.94,47.47,,false,""
2024-07-21T05:00:00.000000,Italy,Italy,IT,160.93,219.51,65.5,53.79,,false,""
2024-07-21T06:00:00.000000,Italy,Italy,IT,131.47,184.1,72.42,61.19,,false,""
2024-07-21T07:00:00.000000,Italy,Italy,IT,113.77,162.9,76.64,67.17,,false,""
2024-07-21T08:00:00.000000,Italy,Italy,IT,109.17,158.04,77.64,69.0,,false,""
2024-07-21T09:00:00.000000,Italy,Italy,IT,103.34,151.42,78.74,71.46,,false,""
2024-07-21T10:00:00.000000,Italy,Italy,IT,106.78,155.56,77.98,72.35,,false,""
2024-07-21T11:00:00.000000,Italy,Italy,IT,108.76,158.05,77.31,72.46,,false,""
2024-07-21T12:00:00.000000,Italy,Italy,IT,112.01,161.76,76.44,71.92,,false,""
2024-07-21T13:00:00.000000,Italy,Italy,IT,117.27,168.19,74.94,69.2,,false,""
2024-07-21T14:00:00.000000,Italy,Italy,IT,129.05,182.36,71.9,64.37,,false,""
2024-07-21T15:00:00.000000,Italy,Italy,IT,154.99,214.15,65.35,56.98,,false,""
2024-07-21T16:00:00.000000,Italy,Italy,IT,189.66,256.36,56.61,48.29,,false,""
2024-07-21T17:00:00.000000,Italy,Italy,IT,207.63,277.26,52.24,44.09,,false,""
2024-07-21T18:00:00.000000,Italy,Italy,IT,217.65,289.16,49.87,41.95,,false,""
2024-07-21T19:00:00.000000,Italy,Italy,IT,221.45,293.99,48.97,41.02,,false,""
2024-07-21T20:00:00.000000,Italy,Italy,IT,224.1,297.78,48.23,39.82,,false,""
2024-07-21T21:00:00.000000,Italy,Italy,IT,220.41,293.97,49.2,39.51,,false,""
2024-07-21T22:00:00.000000,Italy,Italy,IT,218.05,291.9,49.91,39.82,,false,""
2024-07-21T23:00:00.000000,Italy,Italy,IT,210.38,282.31,52.26,40.59,,false,""
2024-07-22T00:00:00.000000,Italy,Italy,IT,203.2,272.68,54.58,41.83,,false,""
2024-07-22T01:00:00.000000,Italy,Italy,IT,200.2,268.63,55.56,42.2,,false,""
2024-07-22T02:00:00.000000,Italy,Italy,IT,197.43,264.65,56.43,42.84,,false,""
2024-07-22T03:00:00.000000,Italy,Italy,IT,206.92,276.65,53.92,41.21,,false,""
2024-07-22T04:00:00.000000,Italy,Italy,IT,219.29,291.4,50.6,40.39,,false,""
2024-07-22T05:00:00.000000,Italy,Italy,IT,224.34,296.56,49.44,41.62,,false,""
2024-07-22T06:00:00.000000,Italy,Italy,IT,209.74,278.59,52.79,45.43,,false,""
2024-07-22T07:00:00.000000,Italy,Italy,IT,200.86,268.27,54.6,47.92,,false,""
2024-07-22T08:00:00.000000,Italy,Italy,IT,185.55,250.88,58.05,51.8,,false,""
2024-07-22T09:00:00.000000,Italy,Italy,IT,180.21,244.54,59.28,53.05,,false,""
2024-07-22T10:00:00.000000,Italy,Italy,IT,173.75,236.97,60.77,54.58,,false,""
2024-07-22T11:00:00.000000,Italy,Italy,IT,171.24,233.69,61.58,55.26,,false,""
2024-07-22T12:00:00.000000,Italy,Italy,IT,175.71,239.77,60.04,54.31,,false,""
2024-07-22T13:00:00.000000,Italy,Italy,IT,180.83,245.84,58.7,53.05,,false,""
2024-07-22T14:00:00.000000,Italy,Italy,IT,191.34,258.73,56.0,49.92,,false,""
2024-07-22T15:00:00.000000,Italy,Italy,IT,206.96,277.34,52.4,46.09,,false,""
2024-07-22T16:00:00.000000,Italy,Italy,IT,217.68,289.26,49.86,43.65,,false,""
2024-07-22T17:00:00.000000,Italy,Italy,IT,228.17,301.04,47.2,40.77,,false,""
2024-07-22T18:00:00.000000,Italy,Italy,IT,240.24,316.63,44.55,37.95,,false,""
2024-07-22T19:00:00.000000,Italy,Italy,IT,249.04,327.46,42.57,35.96,,false,""
2024-07-22T20:00:00.000000,Italy,Italy,IT,246.05,324.85,43.44,36.39,,false,""
2024-07-22T21:00:00.000000,Italy,Italy,IT,240.01,317.89,44.97,37.2,,false,""
2024-07-22T22:00:00.000000,Italy,Italy,IT,219.19,291.26,50.64,39.96,,false,""
2024-07-22T23:00:00.000000,Italy,Italy,IT,208.95,278.38,53.44,41.7,,false,""
2024-07-23T00:00:00.000000,Italy,Italy,IT,205.49,273.46,54.57,42.2,,false,""
2024-07-23T01:00:00.000000,Italy,Italy,IT,206.14,274.1,54.34,42.05,,false,""
2024-07-23T02:00:00.000000,Italy,Italy,IT,202.21,270.14,54.81,42.76,,false,""
2024-07-23T03:00:00.000000,Italy,Italy,IT,200.14,267.14,55.28,44.07,,false,""
